TimeStamp,SCA_ENG,RAW_ENG,MIN_ENG,MAX_ENG,ACT_ENG,SCA_VAL,RAW_VAL,MIN_VAL,MAX_VAL,ACT_VAL,SCA_MED,RAW_MED,MIN_MED,MAX_MED,ACT_MED,SCA_FRU,RAW_FRU,MIN_FRU,MAX_FRU,ACT_FRU,SCA_FOC,RAW_FOC,MIN_FOC,MAX_FOC,ACT_FOC,SCA_EXC,RAW_EXC,MIN_EXC,MAX_EXC,ACT_EXC,SCA_LEX,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1548252884.211479,0.609386,-0.206165,-1.616713,0.794144,1,0.829079,15.146123,-10.168316,22.324451,1,0.264426,0.125573,0.050670,0.304249,1,0.584444,48.078373,21.200445,68.503355,1,0.507515,0.507515,0.000000,1.000000,1,0.349869,3.412648,1.892417,6.237556,1,0.314361,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252894.199484,0.794388,0.111769,-1.610706,0.795734,1,0.791275,14.703750,-10.220850,22.466534,1,0.292820,0.132813,0.051356,0.303035,1,0.384975,40.445812,21.416940,68.251164,1,0.401367,0.401367,0.000000,1.000000,1,0.193254,2.732133,1.892417,6.237556,1,0.310911,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252904.186838,0.807584,0.788711,-1.612951,0.809305,1,0.797319,15.154350,-10.221844,22.560368,1,0.262915,0.125291,0.051860,0.301772,1,0.347376,38.870407,21.503987,67.952988,1,0.357381,0.357381,0.000000,1.000000,1,0.000000,1.852208,1.852208,6.199775,1,0.247072,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252914.174991,0.764869,-0.158788,-1.622229,0.832164,1,0.818672,16.359074,-10.270920,22.705426,1,0.257351,0.123804,0.052366,0.300379,1,0.476950,43.801449,21.656144,67.643984,1,0.382306,0.382306,0.000000,1.000000,1,0.165955,2.573709,1.852208,6.199775,1,0.186071,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252924.163446,0.732251,0.399313,-1.617632,0.837114,1,0.785115,14.851607,-10.249600,22.781533,1,0.272144,0.127508,0.052836,0.299080,1,0.440325,42.401978,21.809101,67.365375,1,0.339524,0.339524,0.000000,1.000000,1,0.130165,2.348714,1.775890,6.176629,1,0.146181,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252934.152120,0.762614,-0.013948,-1.613911,0.843154,1,0.794171,15.437582,-10.220990,22.849697,1,0.253653,0.122698,0.053210,0.297753,1,0.572339,47.234905,22.039437,67.169918,1,0.400234,0.400234,0.000000,1.000000,1,0.190782,2.615470,1.775890,6.176629,1,0.151361,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252944.139681,0.708513,-0.093049,-1.608955,0.847227,1,0.801429,15.642026,-10.168254,22.892611,1,0.255427,0.123095,0.053632,0.296488,1,0.382729,40.304550,22.228178,66.927026,1,0.334871,0.334871,0.000000,1.000000,1,0.156289,2.431782,1.745780,6.135103,1,0.155517,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252954.128953,0.721530,0.046327,-1.603821,0.850869,1,0.767151,13.756229,-10.155666,22.974150,1,0.231254,0.116574,0.053905,0.295173,1,0.421448,41.694374,22.340122,66.666219,1,0.345089,0.345089,0.000000,1.000000,1,0.099117,2.180837,1.745780,6.135103,1,0.133289,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252964.118364,0.759236,0.734950,-1.600918,0.857608,1,0.827772,20.041266,-10.169172,23.076372,1,0.265725,0.125379,0.054266,0.293931,1,0.456177,42.967014,22.541529,66.481352,1,0.369857,0.369857,0.000000,1.000000,1,0.328738,3.138909,1.682376,6.113052,1,0.171593,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252974.101346,0.723980,0.194457,-1.599028,0.865550,1,0.709456,11.998565,-10.268393,23.240871,1,0.515468,0.177383,0.054856,0.293991,1,0.388436,40.552277,22.728916,66.283225,1,0.268880,0.268880,0.000000,1.000000,1,0.418670,3.537367,1.682376,6.113052,1,0.245943,4,4,4,4,4,4,4,4,4,4,4,4,4,4
